finishtime,jockeycode,draw,horsecode,lbw,trainercode,hkjcres16_item,runningpositions,actualwt,racecoursecode,place,horsewt,winodds,horseno,racenumber,racedate
[72.0],MG,12,http://www.hkjc.com/english/racing/horse.asp?horseno=S444,[10.0],MKL,"[{'a1_div': u'13.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl2_combo_div': u'1/10 459.00',
 'f4_combo_div': u'4,8,10,12 268.00',
 'finishtime': 70.39,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'10 12.50',
 'qn_combo_div': u'4,10 34.00',
 'qnp_combo_div': u'4,10 18.00',
 'qtt_combo_div': u'10,4,12,8 3,381.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 330,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=3&All=0#Race3',
 'tce_combo_div': u'10,4,12 448.00',
 'trio_combo_div': u'4,10,12 96.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/3',
 'win_combo_div': u'10 26.00'}]",10-10-12,132,ST,12,1057,[19.0],2,3,20160117
[82.26],DSS,2,http://www.hkjc.com/english/racing/horse.asp?horseno=S323,[0.0],MA,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",6-5-6-1,123,ST,1,1100,[3.9],8,6,20160117
[82.82],FRA,10,http://www.hkjc.com/english/racing/horse.asp?horseno=S299,[3.5],WS,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",10-10-10-3,132,ST,3,1049,[42.0],1,6,20160117
[82.89],MR,11,http://www.hkjc.com/english/racing/horse.asp?horseno=S425,[4.0],YCH,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",11-11-11-5,123,ST,5,1134,[7.9],10,6,20160117
[82.94],LDE,12,http://www.hkjc.com/english/racing/horse.asp?horseno=T339,[4.25],HL,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",4-6-5-7,124,ST,7,1063,[42.0],6,6,20160117
[83.01],WD,14,http://www.hkjc.com/english/racing/horse.asp?horseno=S098,[4.75],JM,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",13-14-14-9,123,ST,9,1075,[13.0],9,6,20160117
[83.09],TEK,7,http://www.hkjc.com/english/racing/horse.asp?horseno=N432,[5.25],FD,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",9-8-9-11,120,ST,11,1149,[24.0],11,6,20160117
[83.69],WJH,5,http://www.hkjc.com/english/racing/horse.asp?horseno=T080,[9.0],MKL,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",1-1-1-13,120,ST,13,1138,[7.1],5,6,20160117
[82.58],MOJ,1,http://www.hkjc.com/english/racing/horse.asp?horseno=V024,[2.0],SJJ,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",3-3-3-2,130,ST,2,1142,[2.8],4,6,20160117
[82.86],SCC,3,http://www.hkjc.com/english/racing/horse.asp?horseno=N386,[3.75],FC,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",2-2-2-4,118,ST,4,1051,[27.0],12,6,20160117
[82.93],CYT,8,http://www.hkjc.com/english/racing/horse.asp?horseno=N166,[4.25],TYS,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",7-9-7-6,115,ST,6,1123,[33.0],14,6,20160117
[82.94],CAN,4,http://www.hkjc.com/english/racing/horse.asp?horseno=T223,[4.25],SA,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",5-4-4-8,130,ST,8,1132,[99.0],3,6,20160117
[83.03],LHW,9,http://www.hkjc.com/english/racing/horse.asp?horseno=T088,[4.75],LAL,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",12-12-12-10,125,ST,10,1067,[21.0],7,6,20160117
[83.11],HCY,13,http://www.hkjc.com/english/racing/horse.asp?horseno=S234,[5.25],CAS,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",14-13-13-12,128,ST,12,1175,[22.0],2,6,20160117
[84.39],YML,6,http://www.hkjc.com/english/racing/horse.asp?horseno=T060,[13.25],GR,"[{'a1_div': u'16.50',
 'a2_div': u'NOT WIN',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl5_combo_div': u'10/8 170.00',
 'f4_combo_div': u'1,4,8,12 2,362.00',
 'finishtime': 82.26,
 'going': u'GOOD',
 'place_combo_div': u'8 16.00',
 'qn_combo_div': u'4,8 71.50',
 'qnp_combo_div': u'4,8 29.50',
 'qtt_combo_div': u'8,4,1,12 32,896.00',
 'raceclass': u'Class 4',
 'racedistance': 1400,
 'raceindex': 333,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=6&All=0#Race6',
 'tce_combo_div': u'8,4,1 3,061.00',
 'trio_combo_div': u'1,4,8 651.00',
 'tripletrio_combo_div': u'1,2>5,10/2,6,10/1,4,8 3,826,375.00',
 'tripletriocons_combo_div': u'1,2>5,10/2,6,10/Any combination 11,942.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6',
 'win_combo_div': u'8 39.00'}]",8-7-8-14,114,ST,14,1104,[99.0],13,6,20160117
[69.28],WJH,8,http://www.hkjc.com/english/racing/horse.asp?horseno=S238,[0.0],JM,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",1-1-1,117,ST,1,1207,[12.0],5,7,20160117
[69.58],MOJ,4,http://www.hkjc.com/english/racing/horse.asp?horseno=P214,[1.75],MA,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",5-3-3,132,ST,3,1177,[2.5],3,7,20160117
[69.88],RN,1,http://www.hkjc.com/english/racing/horse.asp?horseno=P361,[3.75],OSP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",8-8-5,132,ST,5,1188,[6.1],2,7,20160117
[70.12],TEK,6,http://www.hkjc.com/english/racing/horse.asp?horseno=V022,[5.25],SCS,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",9-10-7,123,ST,7,1109,[89.0],6,7,20160117
[70.48],CAN,3,http://www.hkjc.com/english/racing/horse.asp?horseno=S126,[7.5],FC,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",7-6-9,125,ST,9,1116,[9.9],4,7,20160117
[70.64],LHW,11,http://www.hkjc.com/english/racing/horse.asp?horseno=P388,[8.5],MKL,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",6-5-11,115,ST,11,1054,[99.0],12,7,20160117
,MR,---,http://www.hkjc.com/english/racing/horse.asp?horseno=T313,,YTP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",,130,ST,WV,1090,,[99],7,20160117
[69.42],YML,12,http://www.hkjc.com/english/racing/horse.asp?horseno=T186,[0.75],TYS,"[{'a1_div': u'NOT WIN',
 'a2_div': u'27.50',
 'a3_div': u'NOT WIN',
 'courseconfig': u'ALL WEATHER TRACK',
 'dbl6_combo_div': u'8/5 581.50',
 'dbltrio2_combo_div': u'1,4,8/1,3,5 59,264.00',
 'f4_combo_div': u'1,3,5,7 2,772.00',
 'finishtime': 69.28,
 'going': u'WET SLOW',
 'place_combo_div': u'5 32.50',
 'qn_combo_div': u'1,5 714.00',
 'qnp_combo_div': u'1,5 233.50',
 'qtt_combo_div': u'5,1,3,7 94,593.00',
 'raceclass': u'Class 3',
 'racedistance': 1200,
 'raceindex': 334,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'5,1,3 6,917.00',
 'trio_combo_div': u'1,3,5 765.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/7',
 'win_combo_div': u'5 127.50'}]",3-2-2,131,ST,2,1150,[14.0],1,7,20160117
